cnae_fmt,cnae_raw,descricao,atende,incluido_simples,pode_mei,anexos_romano,aliquotas_faixa,fator_r,secao_cod,secao,divisao_cod,divisao,grupo_cod,grupo,classe_cod,classe,atividades_compreende,atividades_nao_compreende,descritores,relacionados,_status,_flags,_nota,_confianca
"8640-2/11","8640211","SERVIÇOS DE RADIOTERAPIA","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","864","ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA","86402","ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA","os serviços que realizam radioterapia, isto é, a utilização de radiação ionizante para o tratamento de pacientes com neoplasias, devidamente estruturados para tal finalidade","os serviços de que realizam radiologia (8640-2/05) || os serviços que realizam quimioterapia (8640-2/10)","RADIAÇÃO IONIZANTE; SERVIÇOS DE || RADIOTERAPIA; SERVIÇOS DE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640212|8640213|8640214|8640299|8650001|8650002|8650003|8650004|8650005|8650006|8650007|8650099|8660700|8690901|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8640-2/12","8640212","SERVIÇOS DE HEMOTERAPIA","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","864","ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA","86402","ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA","os serviços prestados por hemocentros, núcleos de hemoterapia, unidades de coleta e transfusão, unidades de coleta de sangue, centrais de triagem laboratorial de doadores e agências transfusionais || os demais serviços de hemoterapia","a transformação do sangue e a fabricação de seus derivados (2110-6/00)","BANCO DE SANGUE || CENTRAL DE TRIAGEM LABORATORIAL DE DOADORES E AGÊNCIA TRANSFUSIONAL || HEMOCENTROS || HEMOTERAPIA; SERVIÇOS DE, NÚCLEOS DE || UNIDADES DE COLETA DE SANGUE || UNIDADES DE COLETA E TRANSFUSÃO","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640213|8640214|8640299|8650001|8650002|8650003|8650004|8650005|8650006|8650007|8650099|8660700|8690901|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8640-2/13","8640213","SERVIÇOS DE LITOTRIPCIA","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","864","ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA","86402","ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA","os serviços de litotripsia, isto é, aqueles que realizam a eliminação de cálculos renais por meio de ondas de choque de ultra-som","","CÁLCULOS RENAIS; SERVIÇOS DE ELIMINAÇÃO DE || LITOTRIPSIA; SERVIÇOS DE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640214|8640299|8650001|8650002|8650003|8650004|8650005|8650006|8650007|8650099|8660700|8690901|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8640-2/14","8640214","SERVIÇOS DE BANCOS DE CÉLULAS E TECIDOS HUMANOS","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","864","ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA","86402","ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA","as atividades dos bancos de células e tecidos humanos e dos bancos de ossos quando realizadas em unidades independentes de hospitais","","BANCO DE CÉLULAS E TECIDOS HUMANOS || BANCO DE OLHOS || BANCO DE OSSOS || BANCO DE PELE || BANCO DE ÓRGÃOS || CÉLULAS E TECIDOS HUMANOS; BANCO DE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640213|8640299|8650001|8650002|8650003|8650004|8650005|8650006|8650007|8650099|8660700|8690901|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8640-2/99","8640299","ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA NÃO ESPECIFICADAS ANTERIORMENTE","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","864","ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA","86402","ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA","os exames de função pulmonar, tais como: || #- espirometria || #- oxigenoterapia || os outros serviços de complementação diagnóstica e terapêutica não especificados anteriormente","a transformação do sangue e a fabricação de seus derivados (2110-6/00) || os serviços de endoscopia e métodos gráficos em cardiologia e neurologia, quando exercidos em consultórios médicos com recursos para a realização de exames complementares (8630-5/02) || os serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos (8640-2/08) || as atividades de práticas integrativas e complementares em saúde humana (8690-9/01)","ESPIROMETRIA || FUNÇÃO PULMONAR; EXAMES DE || OXIGENOTERAPIA || OZONIOTERAPIA; SERVIÇOS DE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640213|8640214|8650001|8650002|8650003|8650004|8650005|8650006|8650007|8650099|8660700|8690901|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8650-0/01","8650001","ATIVIDADES DE ENFERMAGEM","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","865","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","86500","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","as atividades realizadas por enfermeiros legalmente habilitados || as atividades realizadas por enfermeiros legalmente habilitados exercidas de forma independente","as atividades de enfermagem associadas ao fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio (8712-3/00)","ENFERMAGEM; SERVIÇOS DE || ENFERMEIROS; ATIVIDADES DE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640213|8640214|8640299|8650002|8650003|8650004|8650005|8650006|8650007|8650099|8660700|8690901|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8650-0/02","8650002","ATIVIDADES DE PROFISSIONAIS DA NUTRIÇÃO","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","865","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","86500","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","as atividades realizadas por nutricionistas || as atividades realizadas por nutricionistas exercidas de forma independente","os serviços de terapia de nutrição enteral e parenteral (8650-0/07)","NUTRICIONISTA; SERVIÇOS DE || NUTRIÇÃO; SERVIÇOS DE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640213|8640214|8640299|8650001|8650003|8650004|8650005|8650006|8650007|8650099|8660700|8690901|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8650-0/03","8650003","ATIVIDADES DE PSICOLOGIA E PSICANÁLISE","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","865","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","86500","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","as atividades de psicólogos e de psicanalistas","as atividades dos centros de assistência psicossocial (8720-4/01)","PSICANÁLISE; ATIVIDADE DE || PSICANÁLISE; CLÍNICA DE || PSICANÁLISE; CONSULTÓRIO DE || PSICOLOGIA; CLÍNICA, CONSULTÓRIO, CENTRO DE || PSICOLOGIA; SERVIÇOS DE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640213|8640214|8640299|8650001|8650002|8650004|8650005|8650006|8650007|8650099|8660700|8690901|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8650-0/04","8650004","ATIVIDADES DE FISIOTERAPIA","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","865","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","86500","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","as atividades de fisioterapeutas realizadas em centros e núcleos de reabilitação física || as atividades realizadas por fisioterapeutas legalmente habilitados exercidas de forma independente","as atividades de hidroginástica e demais atividades de condicionamento físico (9313-1/00)","CLÍNICA DE FISIOTERAPIA || FISIOTERAPIA; CLÍNICA, CONSULTÓRIO, CENTRO DE || HIDROTERAPEUTA; SERVIÇOS DE || HIDROTERAPIA; SERVIÇOS DE || NÚCLEO DE REABILITAÇÃO MOTORA || REABILITAÇÃO POSTURAL GLOBAL - RPG; SERVIÇOS DE || RPG - REABILITAÇÃO POSTURAL GLOBAL","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640213|8640214|8640299|8650001|8650002|8650003|8650005|8650006|8650007|8650099|8660700|8690901|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8650-0/05","8650005","ATIVIDADES DE TERAPIA OCUPACIONAL","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","865","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","86500","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","as atividades de terapeutas ocupacionais || as atividades realizadas por terapeutas ocupacionais legalmente habilitados exercidas de forma independente","","TERAPEUTA OCUPACIONAL; SERVIÇOS DE || TERAPIA OCUPACIONAL; ATIVIDADES DE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640213|8640214|8640299|8650001|8650002|8650003|8650004|8650006|8650007|8650099|8660700|8690901|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8650-0/06","8650006","ATIVIDADES DE FONOAUDIOLOGIA","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","865","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","86500","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","as atividades de fonoaudiólogos || as atividades realizadas por fonoaudiólogos legalmente habilitados exercidas de forma independente","","FONOAUDIOLOGIA; CLÍNICA, CONSULTÓRIO, CENTRO DE || FONOAUDIOLOGIA; SERVIÇOS DE || FONOAUDIÓLOGOS; ATIVIDADES DE || LOGOPEDIA; ATIVIDADES DE || LOGOPEDISTA; ATIVIDADES DE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640213|8640214|8640299|8650001|8650002|8650003|8650004|8650005|8650007|8650099|8660700|8690901|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8650-0/07","8650007","ATIVIDADES DE TERAPIA DE NUTRIÇÃO ENTERAL E PARENTERAL","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","865","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","86500","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","os serviços de terapia de nutrição enteral e parenteral","as atividades realizadas por nutricionistas (8650-0/02)","TERAPIA DE NUTRIÇÃO ENTERAL E PARENTERAL; SERVIÇOS DE || TERAPIA DE NUTRIÇÃO ENTERAL; ATIVIDADES DE || TERAPIA DE NUTRIÇÃO PARENTERAL; ATIVIDADES DE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640213|8640214|8640299|8650001|8650002|8650003|8650004|8650005|8650006|8650099|8660700|8690901|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8650-0/99","8650099","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE NÃO ESPECIFICADAS ANTERIORMENTE","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","865","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","86500","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS","as atividades relacionadas com a saúde realizadas por profissionais legalmente habilitados, exceto as compreendidos nas subclasses anteriores, como as de médicos e dentistas, exercidas de forma independente: || #- as atividades de optometristas || #- as atividades de instrumentadores cirúrgicos || #- outras atividades de serviços profissionais da área de saúde não especificadas anteriormente","as atividades de práticas integrativas e complementares em saúde humana (8690-9/01)","TERAPIA PSICOMOTORA; SERVIÇOS DE || CONSULTORIA EM BIOMEDICINA, EXCETO PARA PESQUISA E DESENVOLVIMENTO; ATIVIDADES DE || CONSULTÓRIOS FARMACÊUTICOS || FARMACÊUTICOS CLÍNICOS; SERVIÇOS PRESTADOS POR || INSTRUMENTAÇÃO CIRÚRGICA; SERVIÇOS DE || OPTOMETRIA; SERVIÇOS DE || ORTÓPTICA; ATIVIDADES DE || OSTEOPATIA; SERVIÇOS DE || PERFUSIONISTAS; SERVIÇOS DE || PERFUSÃO (OPERAÇÃO DE MÁQUINA DE CIRCULAÇÃO EXTRACORPÓREA); SERVIÇOS DE || QUIROPRAXIA; SERVIÇOS DE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640213|8640214|8640299|8650001|8650002|8650003|8650004|8650005|8650006|8650007|8660700|8690901|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8660-7/00","8660700","ATIVIDADES DE APOIO À GESTÃO DE SAÚDE","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","866","ATIVIDADES DE APOIO À GESTÃO DE SAÚDE","86607","ATIVIDADES DE APOIO À GESTÃO DE SAÚDE","as atividades dos complexos reguladores das ações do Sistema Único de Saúde que são compostos pelas centrais de regulação. Essas centrais de regulação são responsáveis pelo planejamento e controle do acesso ao serviço de saúde, atuando na assistência pré-hospitalar e inter-hospitalar de urgência, nas internações e na regulação de consultas e procedimentos ambulatoriais de média e alta complexidade || as atividades de assessoria e consultoria na área de saúde || as atividades das fundações de apoio à pesquisa ligadas a universidades na área de saúde","","CENTRAIS DE REGULAÇÃO DO SISTEMA DE SAÚDE || CONSULTORIA E ASSESSORIA NA ÁREA DE SAÚDE; SERVIÇOS DE || FUNDAÇÕES DE APOIO A PESQUISAS LIGADAS A UNIVERSIDADES NA ÁREA DE SAÚDE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640213|8640214|8640299|8650001|8650002|8650003|8650004|8650005|8650006|8650007|8650099|8690901|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8690-9/01","8690901","ATIVIDADES DE PRÁTICAS INTEGRATIVAS E COMPLEMENTARES EM SAÚDE HUMANA","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","869","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE","86909","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE","as atividades relacionadas a terapias alternativas, como: || #- cromoterapia, do-in, shiatsu e similares","","MUSICOTERAPIA; SERVIÇOS DE || AROMOTERAPIA; SERVIÇOS DE || CROMOTERAPIA; SERVIÇOS DE || DO-IN; SERVIÇOS DE || ECOTERAPIA; SERVIÇOS DE || EQUOTERAPIA; SERVIÇOS DE || HIPNOTERAPIA; ATIVIDADES DE || MASSOTERAPIA || REIKI; SERVIÇOS DE || ROLFING; SERVIÇOS DE || SHIATSU; SERVIÇOS DE || TERAPIA FLORAL; SERVIÇOS DE || TERAPIA INDIANA; SERVIÇOS DE || TERAPIA REICHIANA; SERVIÇOS DE || TERAPIAS ALTERNATIVAS; SERVIÇOS DE || TERAPIAS NÃO TRADICIONAIS; SERVIÇOS DE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640213|8640214|8640299|8650001|8650002|8650003|8650004|8650005|8650006|8650007|8650099|8660700|8690902|8690903|8690904|8690999","OK","","","nao-ratificado"
"8690-9/02","8690902","ATIVIDADES DE BANCO DE LEITE HUMANO","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","869","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE","86909","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE","as atividades dos bancos de leite humano, quando realizadas em locais independentes de unidades hospitalares","","BANCO DE LEITE HUMANO; ATIVIDADE DE || BANCO DE LEITE MATERNO; ATIVIDADE DE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640213|8640214|8640299|8650001|8650002|8650003|8650004|8650005|8650006|8650007|8650099|8660700|8690901|8690903|8690904|8690999","OK","","","nao-ratificado"
"8690-9/03","8690903","ATIVIDADES DE ACUPUNTURA","Atende","Sim","Não","III|V","III:De 6% até 33%|V:De 15,5% até 30,5%","Sim","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","869","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE","86909","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE","as atividades de acupuntura","","ACUPUNTURA; SERVIÇOS DE || ACUPUNTURISTA; SERVIÇOS DE || AURICULOTERAPIA; SERVIÇOS DE","8610101|8610102|8621601|8621602|8622400|8630501|8630502|8630503|8630504|8630506|8630507|8630599|8640201|8640202|8640203|8640204|8640205|8640206|8640207|8640208|8640209|8640210|8640211|8640212|8640213|8640214|8640299|8650001|8650002|8650003|8650004|8650005|8650006|8650007|8650099|8660700|8690901|8690902|8690904|8690999","OK","","","nao-ratificado"
